#ENSG	canENSP	ENST	Sample	GTExMDTs	N_GTEx	MedianMDTenrGTEx	Pvalue	Qvalue	N_GTeX_MDTs	EnrPcawg	MedRelExprGTEx	RelExprPcawg	MissedInts	StringIntN	MissedCanN	MissedComN
ENSG00000107562	ENSP00000379140	ENST00000395793	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000343575:72	88	3.2443754587472755	6.462e-27	6.649e-27	72	4.088	0.000	0.744	PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000176183:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000216629:902:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000226317:948:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000234961:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000246115:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000246657:981:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000249016:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000249041:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000255008:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000255262:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000256906:905:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000257068:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000257254:926:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000259607:980:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000259631:939:1,PF00048:IL8:29-85:PF07686:V-set:ENSP00000265077:934:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000265572:904:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000267377:903:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000272644:902:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000272928:954:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000276198:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000280155:902:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000281806:900:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000286758:963:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000287907:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000292174:950:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000292301:971:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000292303:980:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000292513:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000293897:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000295683:952:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000296026:932:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000296027:948:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000296028:948:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000296140:978:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000297469:912:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000298440:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000299727:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000302079:920:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000302234:951:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000302707:906:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000302811:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000304414:955:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000305372:913:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000305416:938:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000305651:960:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000305877:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000306490:900:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000306512:994:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000306662:900:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000306884:971:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000307259:917:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000307713:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000307766:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000308361:904:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000308549:903:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000308815:981:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000310305:907:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000313661:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000316244:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000319635:973:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000319984:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000320376:902:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000322924:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000326432:935:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000327875:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000328472:910:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000328708:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000329684:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000330138:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000330284:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000332504:966:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000332591:914:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000332659:994:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000332812:904:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000336764:900:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000337065:903:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000339377:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000339393:929:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000340191:927:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000341821:912:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000342560:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000343428:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000347197:921:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000349003:918:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000349478:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000350198:906:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000350256:962:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000350878:908:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000351059:902:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000351671:954:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000351755:918:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000354416:930:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000354652:913:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000354859:900:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000354901:956:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000355156:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000357301:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000358511:921:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000358730:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000358783:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000358963:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000359643:981:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000362795:981:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000363596:917:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000363643:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000367930:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000373169:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000375066:902:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000375086:964:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000375893:900:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000379110:957:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000384665:914:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000386069:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000386884:999:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000387281:900:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000394624:905:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000409378:900:1,PF00048:IL8:29-85:PF00048:IL8:ENSP00000427279:933:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000436714:902:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000441600:951:1,PF00048:IL8:29-85:PF00001:7tm_1:ENSP00000466933:900:1	122	122	0
ENSG00000107581	ENSP00000358140	ENST00000541549	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	8.832	0.061	0.898	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	3.636	0.061	0.784	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	778a27dd-94f3-484f-9da5-9ba003dde54d	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	2.231	0.061	0.690	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	10.299	0.061	0.911	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	3.304	0.061	0.768	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	3.747	0.061	0.789	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	64b434c0-0692-4034-9561-698a4d34629d	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	4.063	0.061	0.803	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	3.955	0.061	0.798	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	5.450	0.061	0.845	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	9fc223be-56b9-4fde-8981-806a82045236	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	2.121	0.061	0.680	-	0	0	0
ENSG00000107581	ENSP00000358140	ENST00000541549	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000369144:85	88	15.981684981684984	6.462e-27	6.649e-27	85	11.986	0.061	0.923	-	0	0	0
ENSG00000107789	ENSP00000361064	ENST00000371994	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000371996:88	88	10.007685881370092	6.462e-27	6.649e-27	88	3.125	0.000	0.758	-	0	0	0
ENSG00000107789	ENSP00000361064	ENST00000371994	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000371996:88	88	10.007685881370092	6.462e-27	6.649e-27	88	4.284	0.000	0.811	-	0	0	0
ENSG00000107959	ENSP00000370377	ENST00000380994	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000224949:80	88	3.715322779034242	6.462e-27	6.649e-27	80	2.377	0.029	0.454	-	0	0	0
ENSG00000108064	ENSP00000420588	ENST00000373895	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000487519:55	88	3.139737991266376	6.462e-27	6.649e-27	55	2.707	0.290	0.730	-	0	0	0
ENSG00000108064	ENSP00000420588	ENST00000373895	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000487519:55	88	3.139737991266376	6.462e-27	6.649e-27	55	2.741	0.290	0.733	-	0	0	0
ENSG00000108064	ENSP00000420588	ENST00000373895	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	ENST00000487519:55	88	3.139737991266376	6.462e-27	6.649e-27	55	2.029	0.290	0.600	-	0	0	0
ENSG00000108064	ENSP00000420588	ENST00000373895	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000487519:55	88	3.139737991266376	6.462e-27	6.649e-27	55	2.563	0.290	0.719	-	0	0	0
ENSG00000108064	ENSP00000420588	ENST00000373895	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000487519:55	88	3.139737991266376	6.462e-27	6.649e-27	55	2.069	0.290	0.664	-	0	0	0
ENSG00000108064	ENSP00000420588	ENST00000373895	874d730a-f299-4a0d-a582-8a1c627d1033	ENST00000487519:55	88	3.139737991266376	6.462e-27	6.649e-27	55	2.690	0.290	0.672	-	0	0	0
ENSG00000108064	ENSP00000420588	ENST00000373895	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000487519:55	88	3.139737991266376	6.462e-27	6.649e-27	55	2.795	0.290	0.736	-	0	0	0
ENSG00000108064	ENSP00000420588	ENST00000373895	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000487519:55	88	3.139737991266376	6.462e-27	6.649e-27	55	4.299	0.290	0.811	-	0	0	0
ENSG00000108179	ENSP00000225174	ENST00000448165	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000225174:88	88	11.589789532658909	6.462e-27	6.649e-27	88	2.956	0.078	0.659	-	0	0	0
ENSG00000108179	ENSP00000225174	ENST00000448165	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000225174:88	88	11.589789532658909	6.462e-27	6.649e-27	88	3.085	0.078	0.673	-	0	0	0
ENSG00000108256	ENSP00000225388	ENST00000579665	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000225388:88	88	inf	6.462e-27	6.649e-27	88	5.836	0.000	0.854	-	0	0	0
ENSG00000108256	ENSP00000225388	ENST00000579665	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000225388:88	88	inf	6.462e-27	6.649e-27	88	7.444	0.000	0.882	-	0	0	0
ENSG00000108256	ENSP00000225388	ENST00000579665	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000225388:88	88	inf	6.462e-27	6.649e-27	88	2.401	0.000	0.706	-	0	0	0
ENSG00000108256	ENSP00000225388	ENST00000579665	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000225388:88	88	inf	6.462e-27	6.649e-27	88	3.171	0.000	0.760	-	0	0	0
ENSG00000108256	ENSP00000225388	ENST00000579665	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000225388:88	88	inf	6.462e-27	6.649e-27	88	2.882	0.000	0.742	-	0	0	0
ENSG00000108256	ENSP00000225388	ENST00000579665	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000225388:88	88	inf	6.462e-27	6.649e-27	88	7.278	0.000	0.879	-	0	0	0
ENSG00000108262	ENSP00000378338	ENST00000394869	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000225394:80	88	5.240270630836669	6.462e-27	6.649e-27	80	2.829	0.153	0.726	-	0	0	0
ENSG00000108298	ENSP00000225430	ENST00000579374	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000225430:88	88	215.33372859917785	6.462e-27	6.649e-27	88	2.364	0.004	0.698	-	0	0	0
ENSG00000108298	ENSP00000225430	ENST00000579374	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000225430:88	88	215.33372859917785	6.462e-27	6.649e-27	88	2.706	0.004	0.715	-	0	0	0
ENSG00000108298	ENSP00000225430	ENST00000579374	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000225430:88	88	215.33372859917785	6.462e-27	6.649e-27	88	2.960	0.004	0.733	-	0	0	0
ENSG00000108298	ENSP00000225430	ENST00000579374	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000225430:88	88	215.33372859917785	6.462e-27	6.649e-27	88	3.220	0.004	0.760	-	0	0	0
ENSG00000108384	ENSP00000336701	ENST00000421782	b2282d62-a66d-4b64-a8c6-954e2d776358	ENST00000337432:60	88	3.2455869991594284	6.462e-27	6.649e-27	60	2.636	0.195	0.456	PF08423:Rad51:86-349:PF08423:Rad51:ENSP00000216024:975:1,PF08423:Rad51:86-349:PF08423:Rad51:ENSP00000343392:999:1,PF08423:Rad51:86-349:PF08423:Rad51:ENSP00000352271:994:1,PF08423:Rad51:86-349:PF00634:BRCA2:ENSP00000369497:994:1,PF08423:Rad51:86-349:PF08423:Rad51:ENSP00000372088:998:1,PF08423:Rad51:86-349:PF08423:Rad51:ENSP00000419471:999:1	6	6	0
ENSG00000108389	ENSP00000325285	ENST00000579925	d28cd72f-27c3-4bea-bfc1-233461270a0b	ENST00000323456:87	88	8.266272189349113	6.462e-27	6.649e-27	87	2.570	0.000	0.690	-	0	0	0
ENSG00000108424	ENSP00000290158	ENST00000540627	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000290158:85	88	4.255863539445629	6.462e-27	6.649e-27	85	2.451	0.077	0.561	PF03810:IBN_N:21-100:PF00071:Ras:ENSP00000376176:999:1	1	1	0
ENSG00000108424	ENSP00000290158	ENST00000540627	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000290158:85	88	4.255863539445629	6.462e-27	6.649e-27	85	2.070	0.077	0.508	PF03810:IBN_N:21-100:PF00071:Ras:ENSP00000376176:999:1	1	1	0
ENSG00000108424	ENSP00000290158	ENST00000540627	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000290158:85	88	4.255863539445629	6.462e-27	6.649e-27	85	2.427	0.077	0.555	PF03810:IBN_N:21-100:PF00071:Ras:ENSP00000376176:999:1	1	1	0
ENSG00000108443	ENSP00000225577	ENST00000443572	5f8c2272-4530-45b3-a6d7-00de9be46d71	ENST00000225577:86	88	4.719230769230769	6.462e-27	6.649e-27	86	3.086	0.064	0.674	PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000215832:973:1,PF00069:Pkinase:91-352:PF07686:V-set:ENSP00000221972:906:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000252115:995:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000262056:996:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000262187:997:1,PF00069:Pkinase:91-352:PF00481:PP2C:ENSP00000262719:967:1,PF00069:Pkinase:91-352:PF00041:fn3:ENSP00000268035:944:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000270202:997:1,PF00069:Pkinase:91-352:PF00627:UBA:ENSP00000284273:961:1,PF00069:Pkinase:91-352:PF07714:Pkinase_Tyr:ENSP00000288135:921:1,PF00069:Pkinase:91-352:PF00169:PH:ENSP00000303507:930:1,PF00069:Pkinase:91-352:PF00041:fn3:ENSP00000303830:944:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000304283:963:1,PF00069:Pkinase:91-352:PF00169:PH:ENSP00000304895:999:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000305355:924:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000313007:923:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000314458:981:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000324856:926:1,PF00069:Pkinase:91-352:PF00183:HSP90:ENSP00000335153:970:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000344220:993:1,PF00069:Pkinase:91-352:PF00240:ubiquitin:ENSP00000344818:900:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000348461:998:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000351905:900:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000353483:901:1,PF00069:Pkinase:91-352:PF00782:DSPc:ENSP00000361021:985:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000364133:907:1,PF00069:Pkinase:91-352:PF07686:V-set:ENSP00000376544:900:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000408695:925:1	28	28	0
ENSG00000108443	ENSP00000225577	ENST00000443572	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000225577:86	88	4.719230769230769	6.462e-27	6.649e-27	86	2.663	0.064	0.542	PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000215832:973:1,PF00069:Pkinase:91-352:PF07686:V-set:ENSP00000221972:906:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000252115:995:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000262056:996:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000262187:997:1,PF00069:Pkinase:91-352:PF00481:PP2C:ENSP00000262719:967:1,PF00069:Pkinase:91-352:PF00041:fn3:ENSP00000268035:944:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000270202:997:1,PF00069:Pkinase:91-352:PF00627:UBA:ENSP00000284273:961:1,PF00069:Pkinase:91-352:PF07714:Pkinase_Tyr:ENSP00000288135:921:1,PF00069:Pkinase:91-352:PF00169:PH:ENSP00000303507:930:1,PF00069:Pkinase:91-352:PF00041:fn3:ENSP00000303830:944:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000304283:963:1,PF00069:Pkinase:91-352:PF00169:PH:ENSP00000304895:999:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000305355:924:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000313007:923:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000314458:981:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000324856:926:1,PF00069:Pkinase:91-352:PF00183:HSP90:ENSP00000335153:970:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000344220:993:1,PF00069:Pkinase:91-352:PF00240:ubiquitin:ENSP00000344818:900:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000348461:998:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000351905:900:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000353483:901:1,PF00069:Pkinase:91-352:PF00782:DSPc:ENSP00000361021:985:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000364133:907:1,PF00069:Pkinase:91-352:PF07686:V-set:ENSP00000376544:900:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000408695:925:1	28	28	0
ENSG00000108443	ENSP00000225577	ENST00000443572	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000225577:86	88	4.719230769230769	6.462e-27	6.649e-27	86	2.571	0.064	0.647	PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000215832:973:1,PF00069:Pkinase:91-352:PF07686:V-set:ENSP00000221972:906:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000252115:995:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000262056:996:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000262187:997:1,PF00069:Pkinase:91-352:PF00481:PP2C:ENSP00000262719:967:1,PF00069:Pkinase:91-352:PF00041:fn3:ENSP00000268035:944:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000270202:997:1,PF00069:Pkinase:91-352:PF00627:UBA:ENSP00000284273:961:1,PF00069:Pkinase:91-352:PF07714:Pkinase_Tyr:ENSP00000288135:921:1,PF00069:Pkinase:91-352:PF00169:PH:ENSP00000303507:930:1,PF00069:Pkinase:91-352:PF00041:fn3:ENSP00000303830:944:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000304283:963:1,PF00069:Pkinase:91-352:PF00169:PH:ENSP00000304895:999:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000305355:924:1,PF00069:Pkinase:91-352:PF00076:RRM_1:ENSP00000313007:923:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000314458:981:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000324856:926:1,PF00069:Pkinase:91-352:PF00183:HSP90:ENSP00000335153:970:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000344220:993:1,PF00069:Pkinase:91-352:PF00240:ubiquitin:ENSP00000344818:900:1,PF00069:Pkinase:91-352:PF00071:Ras:ENSP00000348461:998:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000351905:900:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000353483:901:1,PF00069:Pkinase:91-352:PF00782:DSPc:ENSP00000361021:985:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000364133:907:1,PF00069:Pkinase:91-352:PF07686:V-set:ENSP00000376544:900:1,PF00069:Pkinase:91-352:PF00069:Pkinase:ENSP00000408695:925:1	28	28	0
ENSG00000108448	ENSP00000379030	ENST00000573443	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000395671:76	88	4.361451038645635	6.462e-27	6.649e-27	76	7.364	0.000	0.754	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	7.746	0.008	0.752	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	6.174	0.008	0.735	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	5.104	0.008	0.705	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	inf	0.008	1.000	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	6.163	0.008	0.734	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	64b434c0-0692-4034-9561-698a4d34629d	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	2.309	0.008	0.592	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	2.952	0.008	0.588	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	8.034	0.008	0.724	-	0	0	0
ENSG00000108509	ENSP00000412886	ENST00000381311	28904a18-b1fc-4d2f-8cd5-3f7ff759dac1	ENST00000358183:44	88	2.368838889939287	6.462e-27	6.649e-27	44	3.941	0.008	0.647	-	0	0	0
